# Modelo: Navier-Stokes 2D Completo | Re: 1500.00 | Pr: 0.70
x,u_central,du_central_dx,du_dy_wall,T_central,dT_central_dx,dT_dy_wall,p_central,T_bulk,dT_bulk_dx
15.8,1.3641950153098543,-0.0049146513209752385,53.28130830155737,0.8954155425889949,0.01654967585833189,-2.9879110653124874,3.4861882259068637,0.9206636281668831,0.012563130736492845
16.0,1.363216270159307,-0.004872707753633243,53.24933939070393,0.8986752502495444,0.016054628674492033,-2.894596108777403,3.4574734997781214,0.9231381073381084,0.012187152470445994
16.2,1.362245932208401,-0.004830580215778202,53.21769560266618,0.9018373940587917,0.015573837756263753,-2.8040767929737864,3.4287623484403182,0.9255384891550614,0.011822005565610638
16.400000000000002,1.3612840380729956,-0.004788270437433795,53.18637820106953,0.90490478535205,0.015106909269713142,-2.7162725177213853,3.4000546075410973,0.9278669095643527,0.011467390822335055
16.6,1.3603306240334274,-0.004745780052051174,53.15538844862695,0.9078801577666771,0.014653459930276558,-2.6311049076271353,3.3713501123007656,0.9301254454839957,0.011123017049332606
16.8,1.3593857260521751,-0.004703110611624428,53.124727605851,0.9107661693241607,0.014213116728342357,-2.5484977526211705,3.342648697504665,0.9323161163840857,0.01078860085628719
17.0,1.3584493797887778,-0.004660263599924441,53.09439693006179,0.913565404458014,0.013785516661656061,-2.4683769500336017,3.3139501974985004,0.9344408858265105,0.01046386645133257
17.2,1.3575216206122054,-0.004617240444961368,53.06439767461932,0.916280375988823,0.013370306474262073,-2.3906704481795327,3.2852544461842204,0.9365016629646187,0.010148545443287027
17.400000000000002,1.356602483610793,-0.0045740425299816145,53.034731088241514,0.918913527047719,0.012967142401726584,-2.315308191415899,3.256561277017855,0.9385003040038254,0.009842376648508733
17.6,1.3556920036002127,-0.004530671203362147,53.00539841451541,0.9214672329495136,0.0125756899223739,-2.2422220666412085,3.227870523007235,0.9404386136240223,0.009545105902099671
17.8,1.3547902151294482,-0.004487127787103251,52.976400891386994,0.9239438030166686,0.012195623514315912,-2.1713458512043204,3.199182016710526,0.9423183463646654,0.009256485873424758
18.0,1.3538971524853713,-0.004443413583564038,52.94773975078626,0.92634548235524,0.011826626418024233,-2.1026151621945655,3.1704955902352907,0.9441412079733921,0.008976275885708151
18.2,1.3530128496960225,-0.004399529881216946,52.91941621825398,0.9286744535838783,0.011468390404240303,-2.0359674070818956,3.1418110752372987,0.9459088567189486,0.008704241739567298
18.400000000000002,1.3521373405328845,-0.004355477958938092,52.89143151260996,0.930932838516936,0.01112061554698851,-1.971341735683474,3.1131283029205106,0.9476229046692191,0.008440155540363925
18.6,1.3512706585124472,-0.0043112590895408864,52.86378684569062,0.9331226998026737,0.010783010001499171,-1.9086789934247284,3.0844471040368413,0.9492849189350943,0.008183795529183246
