y,u_x0.00,v_x0.00,T_x0.00,u_x0.40,v_x0.40,T_x0.40,u_x1.00,v_x1.00,T_x1.00,u_x5.00,v_x5.00,T_x5.00,u_x10.00,v_x10.00,T_x10.00,u_x16.00,v_x16.00,T_x16.00
0.02,1.0,0.0,0.0,1.0804689635189477,0.006109866624288761,0.14882348518564167,1.0069159232827913,0.0017405855321120987,0.3118408678233887,0.9121620391406848,-1.6254426288412604e-05,0.6173347744415318,0.8907043054725093,-3.9341349254000776e-05,0.7748858752404872,0.8709668413627393,-3.209408714077612e-05,0.8831514124021542
0.022,1.0,0.0,0.0,1.1125894374105008,0.006143295630396732,0.1153636057002968,1.062202509520127,0.0018849381483685725,0.2635861384913084,0.9784489708872528,-1.316154924349986e-05,0.5827261589844608,0.9556335830965995,-3.953565664899857e-05,0.7544824027081808,0.9342934803504032,-3.230563132345423e-05,0.8725478135802361
0.024,1.0,0.0,0.0,1.1375649197515871,0.006056031009527289,0.0886494060117871,1.1097958280710392,0.0019872163517402415,0.22070919509756895,1.040147647372082,-9.90239618102001e-06,0.5494425915777238,1.016135624022395,-3.9162101923027366e-05,0.7348470702907814,0.993281411129889,-3.205089726836593e-05,0.8623412043388371
0.026000000000000002,1.0,0.0,0.0,1.1567941685526286,0.005865511692203459,0.06755089401651632,1.15029808939077,0.0020443519808851203,0.18312439255310164,1.097251112034689,-6.648747083748968e-06,0.5176737574267042,1.0722008565619081,-3.8255592050592266e-05,0.7160917537667816,1.047925637204183,-3.135613662388748e-05,0.8525900406862417
0.028,1.0,0.0,0.0,1.1714590039745496,0.005588538103711266,0.05105584249620034,1.1843780314955448,0.002055411387703667,0.1506106095758345,1.149755487740243,-3.5586615325252656e-06,0.4876089307177338,1.1238199666563535,-3.685241605586189e-05,0.6983286768463777,1.098221140722938,-3.0249094668897224e-05,0.8433529932102706
0.03,1.0,0.0,0.0,1.1825389556366794,0.005240492831008547,0.038284280086721544,1.2127345631258764,0.0020212702522185103,0.12284490351046431,1.1976599918324824,-7.710046328799121e-07,0.45943408123000895,1.1709839938102367,-3.499011122394552e-05,0.6816687451061794,1.1441629601665535,-2.87589226736963e-05,0.8346880692839761
0.032,1.0,0.0,0.0,1.1908327272727481,0.004834959276809257,0.028488981258980105,1.2360648693359035,0.001944235049382551,0.09943679815885624,1.2409667633110988,1.5994195655721144e-06,0.4333290870734603,1.2136844220915288,-3.270732595299111e-05,0.6662198952944681,1.1857462658136464,-2.6916083917390107e-05,0.8266517436440326
0.034,1.0,0.0,0.0,1.1969821962391816,0.004383607955291419,0.021047709869400286,1.2550384246530084,0.0018276618519475329,0.0799601023448234,1.2796806430971417,3.4655089328280377e-06,0.4094650367675132,1.2519132652710334,-3.0043682469146656e-05,0.6520854827175796,1.2229664320917644,-2.475225402714772e-05,0.8192981092964127
0.036000000000000004,1.0,0.0,0.0,1.2014962814189323,0.003896253212204228,0.015451162279314676,1.270277284034413,0.0016756083099068115,0.06398044907766486,1.3138086293303486,4.770651341577533e-06,0.3880017952879591,1.2856631453248721,-2.7039642557307736e-05,0.639362730114844,1.2558191059619748,-2.2300216085992168e-05,0.8126780610585489
0.038,1.0,0.0,0.0,1.2047731274876805,0.0033810107467627678,0.011289217642629735,1.2823422584872337,0.0014925404565626266,0.05107779966377906,1.3433592490346669,5.490430536948541e-06,0.3690857797957561,1.314927363682615,-2.373637884444772e-05,0.6281412615426052,1.284300270545917,-1.9593750927883884e-05,0.806838524092637
0.04,1.0,0.0,0.0,1.2071197881035023,0.0028445080600424774,0.008237159028732371,1.2917241189576816,0.0012831042843131025,0.04086391778852811,1.3683418938633103,5.633056345943703e-06,0.3528479543280451,1.3396999647607657,-2.0175654160419697e-05,0.6185017443123371,1.3084063032683602,-1.666752325077145e-05,0.8018217395204512
0.042,1.0,0.0,0.0,1.208769053725558,0.0022921164746290616,0.006042886404644779,1.2988387528785788,0.0010519633586299742,0.032995302056799236,1.388766108279515,5.238206731045427e-06,0.3394020844319903,1.3599757914676316,-1.6399710373173235e-05,0.6105146609726068,1.328134027858427,-1.355696391662429e-05,0.7976646186423817
0.044,1.0,0.0,0.0,1.2098933450874962,0.0017281855793313088,0.004515718908680826,1.3040251554130065,0.0008036979005680468,0.027182320855745887,1.4046408769306067,4.374455303654389e-06,0.32884326110603496,1.3757505324928894,-1.245116780858301e-05,0.6042392317124016,1.343480759627937,-1.0298149058725702e-05,0.7943981764259834
0.046,1.0,0.0,0.0,1.2106157410252723,0.0011562697639680014,0.0035171151363972476,1.307545211652839,0.0005427572205498006,0.02319537694932956,1.4159739598122385,3.1354623182974926e-06,0.3212466970839205,1.3870207612967775,-8.372935043966809e-06,0.5997225054314159,1.3544443435249054,-6.927676411139074e-06,0.7920470538028752
0.048,1.0,0.0,0.0,1.2110182712364082,0.0005793428025401333,0.002953478951211275,1.309584370506622,0.00027345555919576156,0.020868891292825514,1.422771321817255,1.634844209495532e-06,0.31666679408581705,1.393783966786013,-4.2081285051786096e-06,0.5969986351223917,1.3610231845436431,-3.482539514140204e-06,0.7906291369449214
0.05,1.0,0.0,0.0,1.2111476094920466,1.6499344780665411e-15,0.0027711301887570557,1.310252494216858,4.1749924319870827e-16,0.02010377574983897,1.4250366973944468,2.5305485879775787e-15,0.3151364774214839,1.3960385757051894,4.274100133939248e-15,0.5960883502056664,1.363216270159307,2.2010560454171814e-15,0.7901552801151278
0.052000000000000005,1.0,0.0,0.0,1.2110182712364086,-0.0005793428025363924,0.0029534789512112333,1.3095843705066215,-0.0002734555591986419,0.02086889129282539,1.422771321817255,-1.6348442060838572e-06,0.31666679408581727,1.3937839667860124,4.208128511995638e-06,0.5969986351223918,1.3610231845436427,3.4825395168489183e-06,0.7906291369449215
0.054,1.0,0.0,0.0,1.2106157410252727,-0.0011562697639657877,0.0035171151363971704,1.307545211652839,-0.0005427572205520643,0.0231953769493293,1.415973959812238,-3.1354623137413705e-06,0.32124669708392106,1.3870207612967762,8.372935051410908e-06,0.5997225054314161,1.3544443435249038,6.9276764151378185e-06,0.7920470538028755
0.056,1.0,0.0,0.0,1.2098933450874967,-0.001728185579330307,0.004515718908680683,1.3040251554130067,-0.0008036979005697558,0.02718232085574551,1.4046408769306056,-4.3744552987887e-06,0.32884326110603584,1.3757505324928876,1.2451167816138293e-05,0.6042392317124019,1.3434807596279343,1.0298149059112603e-05,0.794398176425984
0.058,1.0,0.0,0.0,1.2087690537255584,-0.002292116474628345,0.006042886404644594,1.2988387528785792,-0.0010519633586311178,0.03299530205679868,1.388766108279513,-5.2382067270062575e-06,0.3394020844319916,1.3599757914676296,1.639971038075443e-05,0.6105146609726072,1.3281340278584233,1.3556963915478813e-05,0.7976646186423823
0.06,1.0,0.0,0.0,1.2071197881035027,-0.0028445080600389516,0.008237159028732158,1.291724118957682,-0.0012831042843148225,0.04086391778852743,1.368341893863308,-5.6330563400993145e-06,0.3528479543280466,1.3396999647607628,2.017565416283063e-05,0.6185017443123377,1.3084063032683557,1.6667523249373935e-05,0.8018217395204521
0.062,1.0,0.0,0.0,1.2047731274876807,-0.0033810107467622096,0.01128921764262947,1.2823422584872344,-0.0014925404565631387,0.051077799663778074,1.3433592490346644,-5.490430531647811e-06,0.3690857797957579,1.3149273636826124,2.373637885166327e-05,0.6281412615426061,1.284300270545912,1.959375092479073e-05,0.8068385240926381
0.064,1.0,0.0,0.0,1.201496281418933,-0.0038962532122015325,0.015451162279314219,1.2702772840344136,-0.0016756083099075587,0.06398044907766347,1.3138086293303457,-4.770651335109124e-06,0.388001795287961,1.2856631453248695,2.703964256114317e-05,0.6393627301148451,1.2558191059619688,2.230021608604618e-05,0.8126780610585501
0.066,1.0,0.0,0.0,1.1969821962391822,-0.004383607955291133,0.02104770986939968,1.25503842465301,-0.0018276618519472575,0.07996010234482169,1.2796806430971388,-3.4655089275122927e-06,0.4094650367675152,1.2519132652710308,3.0043682472691743e-05,0.6520854827175803,1.2229664320917575,2.4752254029896984e-05,0.8192981092964143
0.068,1.0,0.0,0.0,1.1908327272727488,-0.004834959276806984,0.02848898125897941,1.236064869335906,-0.0019442350493816681,0.099436798158854,1.2409667633110943,-1.5994195619808203e-06,0.43332908707346274,1.2136844220915262,3.270732595203264e-05,0.6662198952944689,1.1857462658136384,2.691608391908031e-05,0.8266517436440345
0.07,1.0,0.0,0.0,1.1825389556366805,-0.005240492831007069,0.03828428008672059,1.21273456312588,-0.002021270252217068,0.1228449035104614,1.1976599918324784,7.710046386536433e-07,0.45943408123001106,1.1709839938102347,3.4990111223349685e-05,0.68166874510618,1.1441629601665462,2.875892267739983e-05,0.8346880692839782
0.07200000000000001,1.0,0.0,0.0,1.1714590039745507,-0.005588538103706526,0.051055842496199086,1.1843780314955483,-0.0020554113877039155,0.15061060957583175,1.149755487740239,3.558661539804377e-06,0.4876089307177359,1.1238199666563504,3.6852416055336226e-05,0.6983286768463784,1.0982211407229305,3.024909467201048e-05,0.8433529932102724
0.074,1.0,0.0,0.0,1.1567941685526304,-0.0058655116921986945,0.06755089401651461,1.1502980893907737,-0.002044351980885031,0.1831243925530985,1.0972511120346844,6.648747088397182e-06,0.5176737574267065,1.072200856561906,3.825559205323461e-05,0.7160917537667824,1.0479256372041748,3.135613662427536e-05,0.8525900406862433
0.076,1.0,0.0,0.0,1.1375649197515894,-0.006056031009524692,0.08864940601178509,1.109795828071043,-0.001987216351743833,0.2207091950975659,1.0401476473720768,9.90239618445761e-06,0.5494425915777263,1.0161356240223922,3.91621019294256e-05,0.7348470702907822,0.9932814111298806,3.2050897269493385e-05,0.8623412043388388
0.078,1.0,0.0,0.0,1.1125894374105036,-0.006143295630390656,0.11536360570029414,1.0622025095201313,-0.0018849381483685465,0.26358613849130497,0.978448970887247,1.3161549250681259e-05,0.5827261589844634,0.955633583096596,3.953565665527472e-05,0.7544824027081819,0.9342934803503951,3.23056313247409e-05,0.872547813580238
0.08,1.0,0.0,0.0,1.0804689635189522,-0.00610986662428565,0.14882348518563782,1.006915923282796,-0.0017405855321156831,0.31184086782338494,0.9121620391406794,1.6254426295489584e-05,0.617334774441534,0.8907043054725062,3.934134925780103e-05,0.7748858752404885,0.8709668413627312,3.20940871426889e-05,0.8831514124021559
0.082,1.0,0.0,0.0,1.0395864638899874,-0.00593901040790653,0.1902402939611872,0.9434384563900268,-0.0015595705262758395,0.3653949819556935,0.8412967147986622,1.9000675363984715e-05,0.6530812814442066,0.82135752066071,3.854578251598469e-05,0.7959476200296484,0.8033063903531646,3.139158796423701e-05,0.89409463424473
0.084,1.0,0.0,0.0,0.9881278386656199,-0.005616806049873739,0.24083756926638167,0.8714128222213674,-0.0013496771542728363,0.42398805761230607,0.7658654558157625,2.121628003049294e-05,0.6897839864720099,0.7476030134874424,3.711718712749004e-05,0.8175614114053379,0.7313168439440949,3.0175105683052216e-05,0.905322063587199
0.08600000000000001,1.0,0.0,0.0,0.9241377535812695,-0.005135228608362171,0.30173755611512654,0.7906504846564482,-0.0011208565604823393,0.48717602482908456,0.6858828909224002,2.2717970990554857e-05,0.7272695402767342,0.6694505201421862,3.5025528811164085e-05,0.8396262570895339,0.6550026606485334,2.8423327648260877e-05,0.9167810751233847
0.088,1.0,0.0,0.0,0.845623729298227,-0.004496386875812328,0.37379202532715994,0.7011477889916469,-0.0008847742698332034,0.5543505069184715,0.6013653096880214,2.3326951939305577e-05,0.7653757239456314,0.5869096240849339,3.2242601565700954e-05,0.8620479317586587,0.5743679640507277,2.611671521068607e-05,0.9284226428493544
0.09,1.0,0.0,0.0,0.7507193766799009,-0.003717962789430827,0.4573548012385411,0.6030860140536332,-0.0006541576431266753,0.6247808108951881,0.5123300964181284,2.2871788384738703e-05,0.8039541053655688,0.4999896531366475,2.8742101185621494e-05,0.8847404415539899,0.48941646873711264,2.32375506462752e-05,0.9402021130783468
0.092,1.0,0.0,0.0,0.6379049439487444,-0.0028395619920463747,0.5520160533753927,0.49681377745384403,-0.00044206351293830015,0.6976757237403756,0.41879513555938674,2.1190512291295545e-05,0.8428725412823668,0.40869957906897814,2.4499737760556426e-05,0.9076274116583678,0.40015141000057336,1.977001768296518e-05,0.9520799372823386
0.094,1.0,0.0,0.0,0.5062524251190842,-0.0019293202699352462,0.6563651075681933,0.38281227643209337,-0.0002613103509260631,0.7722572158012524,0.32077821227525727,1.8130534004923438e-05,0.8820175109107298,0.31304792089277167,1.9492773127287805e-05,0.9306433929131718,0.3065754782690032,1.5699843811440175e-05,0.9640223627228429
0.096,1.0,0.0,0.0,0.35560760696026267,-0.0010861165857634825,0.7679236471680512,0.26164378367830043,-0.00012373929080244838,0.847834399482868,0.2182964280000691,1.3559963303208353e-05,0.9212962775442498,0.21304265375722836,1.3705081223089628e-05,0.9537350873555624,0.20869075976829507,1.1018195156616013e-05,0.9760020809586729
0.098,1.0,0.0,0.0,0.18654734282773872,-0.00046246140610747746,0.8834785258363685,0.13387881983002928,-4.475319446732472e-05,0.9238662669567274,0.1113656252567928,7.255888622273872e-06,0.960638893160299,0.10869111716617492,7.0773496185249895e-06,0.9768624987893937,0.10649867878140658,5.683373143499889e-06,0.9879988374092317
0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
