y,u_x0.00,v_x0.00,T_x0.00,u_x0.40,v_x0.40,T_x0.40,u_x1.00,v_x1.00,T_x1.00,u_x5.00,v_x5.00,T_x5.00,u_x10.00,v_x10.00,T_x10.00,u_x16.00,v_x16.00,T_x16.00
0.034,1.0,0.0,0.0,1.1969821962391816,0.004383607955291419,0.03612884611692979,1.2550384246530084,0.0018276618519475329,0.12412057491086295,1.2796806430971417,3.4655089328280377e-06,0.5288933053064754,1.2519132652710334,-3.0043682469146656e-05,0.7781934743099772,1.2229664320917644,-2.475225402714772e-05,0.9127648255722127
0.036000000000000004,1.0,0.0,0.0,1.2014962814189323,0.003896253212204228,0.027887149444334257,1.270277284034413,0.0016756083099068115,0.10427920726277563,1.3138086293303486,4.770651341577533e-06,0.5116384704306776,1.2856631453248721,-2.7039642557307736e-05,0.7700705211014932,1.2558191059619748,-2.2300216085992168e-05,0.909564834928484
0.038,1.0,0.0,0.0,1.2047731274876805,0.0033810107467627678,0.021505476741758078,1.2823422584872337,0.0014925404565626266,0.08773045788965443,1.3433592490346669,5.490430536948541e-06,0.4964171893197436,1.314927363682615,-2.373637884444772e-05,0.762905281114105,1.284300270545917,-1.9593750927883884e-05,0.9067418425002368
0.04,1.0,0.0,0.0,1.2071197881035023,0.0028445080600424774,0.016637737257497814,1.2917241189576816,0.0012831042843131025,0.0742229105982089,1.3683418938633103,5.633056345943703e-06,0.4833397986395651,1.3396999647607657,-2.0175654160419697e-05,0.7567495713560055,1.3084063032683602,-1.666752325077145e-05,0.9043163785494805
0.042,1.0,0.0,0.0,1.208769053725558,0.0022921164746290616,0.013005825926403458,1.2988387528785788,0.0010519633586299742,0.06352307046535649,1.388766108279515,5.238206731045427e-06,0.47250279112231947,1.3599757914676316,-1.6399710373173235e-05,0.7516486795166081,1.328134027858427,-1.355696391662429e-05,0.90230638794373
0.044,1.0,0.0,0.0,1.2098933450874962,0.0017281855793313088,0.010392777656625985,1.3040251554130065,0.0008036979005680468,0.05542638699013597,1.4046408769306067,4.374455303654389e-06,0.46398730105446806,1.3757505324928894,-1.245116780858301e-05,0.747640664843422,1.343480759627937,-1.0298149058725702e-05,0.9007269521885128
0.046,1.0,0.0,0.0,1.2106157410252723,0.0011562697639680014,0.008636733659792771,1.307545211652839,0.0005427572205498006,0.04976591022387276,1.4159739598122385,3.1354623182974926e-06,0.45785782194174984,1.3870207612967775,-8.372935043966809e-06,0.7447557681946677,1.3544443435249054,-6.927676411139074e-06,0.8995900549229704
0.048,1.0,0.0,0.0,1.2110182712364082,0.0005793428025401333,0.007626066219321254,1.309584370506622,0.00027345555919576156,0.04641877404708025,1.422771321817255,1.634844209495532e-06,0.45416118064760125,1.393783966786013,-4.2081285051786096e-06,0.7430159416163573,1.3610231845436431,-3.482539514140204e-06,0.8989043949706611
0.05,1.0,0.0,0.0,1.2111476094920466,1.6499344780665411e-15,0.007295885378210212,1.310252494216858,4.1749924319870827e-16,0.045310712081135275,1.4250366973944468,2.5305485879775787e-15,0.4529257879726983,1.3960385757051894,4.274100133939248e-15,0.7424345058059685,1.363216270159307,2.2010560454171814e-15,0.8986752502495444
0.052000000000000005,1.0,0.0,0.0,1.2110182712364086,-0.0005793428025363924,0.007626066219321177,1.3095843705066215,-0.0002734555591986419,0.04641877404708008,1.422771321817255,-1.6348442060838572e-06,0.45416118064760147,1.3937839667860124,4.208128511995638e-06,0.7430159416163574,1.3610231845436427,3.4825395168489183e-06,0.8989043949706612
0.054,1.0,0.0,0.0,1.2106157410252727,-0.0011562697639657877,0.00863673365979262,1.307545211652839,-0.0005427572205520643,0.04976591022387242,1.415973959812238,-3.1354623137413705e-06,0.45785782194175034,1.3870207612967762,8.372935051410908e-06,0.7447557681946679,1.3544443435249038,6.9276764151378185e-06,0.8995900549229706
0.056,1.0,0.0,0.0,1.2098933450874967,-0.001728185579330307,0.010392777656625723,1.3040251554130067,-0.0008036979005697558,0.05542638699013545,1.4046408769306056,-4.3744552987887e-06,0.4639873010544688,1.3757505324928876,1.2451167816138293e-05,0.7476406648434223,1.3434807596279343,1.0298149059112603e-05,0.9007269521885132
0.058,1.0,0.0,0.0,1.2087690537255584,-0.002292116474628345,0.013005825926403123,1.2988387528785792,-0.0010519633586311178,0.06352307046535577,1.388766108279513,-5.2382067270062575e-06,0.47250279112232046,1.3599757914676296,1.639971038075443e-05,0.7516486795166086,1.3281340278584233,1.3556963915478813e-05,0.9023063879437303
0.06,1.0,0.0,0.0,1.2071197881035027,-0.0028445080600389516,0.016637737257497422,1.291724118957682,-0.0012831042843148225,0.07422291059820801,1.368341893863308,-5.6330563400993145e-06,0.4833397986395663,1.3396999647607628,2.017565416283063e-05,0.7567495713560062,1.3084063032683557,1.6667523249373935e-05,0.9043163785494809
0.062,1.0,0.0,0.0,1.2047731274876807,-0.0033810107467622096,0.021505476741757578,1.2823422584872344,-0.0014925404565631387,0.08773045788965317,1.3433592490346644,-5.490430531647811e-06,0.49641718931974504,1.3149273636826124,2.373637885166327e-05,0.7629052811141058,1.284300270545912,1.959375092479073e-05,0.9067418425002371
0.064,1.0,0.0,0.0,1.201496281418933,-0.0038962532122015325,0.027887149444333497,1.2702772840344136,-0.0016756083099075587,0.10427920726277393,1.3138086293303457,-4.770651335109124e-06,0.511638470430679,1.2856631453248695,2.703964256114317e-05,0.7700705211014941,1.2558191059619688,2.230021608604618e-05,0.9095648349284844
0.066,1.0,0.0,0.0,1.1969821962391822,-0.004383607955291133,0.03612884611692881,1.25503842465301,-0.0018276618519472575,0.1241205749108609,1.2796806430971388,-3.4655089275122927e-06,0.528893305306477,1.2519132652710308,3.0043682472691743e-05,0.778193474309978,1.2229664320917575,2.4752254029896984e-05,0.9127648255722133
0.068,1.0,0.0,0.0,1.1908327272727488,-0.004834959276806984,0.04665177499490357,1.236064869335906,-0.0019442350493816681,0.14751039141417327,1.2409667633110943,-1.5994195619808203e-06,0.5480592321358884,1.2136844220915262,3.270732595203264e-05,0.7872165906490901,1.1857462658136384,2.691608391908031e-05,0.9163190154317379
0.07,1.0,0.0,0.0,1.1825389556366805,-0.005240492831007069,0.059958894676547206,1.21273456312588,-0.002021270252217068,0.17469295569871388,1.1976599918324784,7.710046386536433e-07,0.569003556345485,1.1709839938102347,3.4990111223349685e-05,0.7970774668360507,1.1441629601665462,2.875892267739983e-05,0.9202026867841643
0.07200000000000001,1.0,0.0,0.0,1.1714590039745507,-0.005588538103706526,0.0766398968081425,1.1843780314955483,-0.0020554113877039155,0.20588295485740618,1.149755487740239,3.558661539804377e-06,0.5915853707725582,1.1238199666563504,3.6852416055336226e-05,0.807709795431897,1.0982211407229305,3.024909467201048e-05,0.924389580803557
0.074,1.0,0.0,0.0,1.1567941685526304,-0.0058655116921986945,0.09737288223682955,1.1502980893907737,-0.002044351980885031,0.24124592180774374,1.0972511120346844,6.648747088397182e-06,0.6156576796837743,1.072200856561906,3.825559205323461e-05,0.8190443678438839,1.0479256372041748,3.135613662427536e-05,0.9288522967625265
0.076,1.0,0.0,0.0,1.1375649197515894,-0.006056031009524692,0.12292040049563278,1.109795828071043,-0.001987216351743833,0.2808783665099577,1.0401476473720768,9.90239618445761e-06,0.6410696426944733,1.0161356240223922,3.91621019294256e-05,0.8310101158310934,0.9932814111298806,3.2050897269493385e-05,0.9335627066730601
0.078,1.0,0.0,0.0,1.1125894374105036,-0.006143295630390656,0.15411666617779354,1.0622025095201313,-0.0018849381483685465,0.3247892379982028,0.978448970887247,1.3161549250681259e-05,0.6676688299388405,0.955633583096596,3.953565665527472e-05,0.8435351761613965,0.9342934803503951,3.23056313247409e-05,0.93849237926369
0.08,1.0,0.0,0.0,1.0804689635189522,-0.00610986662428565,0.19184176208024323,1.006915923282796,-0.0017405855321156831,0.3728848722749911,0.9121620391406794,1.6254426295489584e-05,0.6953034907558633,0.8907043054725062,3.934134925780103e-05,0.8565479635691976,0.8709668413627312,3.20940871426889e-05,0.9436130073855465
0.082,1.0,0.0,0.0,1.0395864638899874,-0.00593901040790653,0.23697763813363587,0.9434384563900268,-0.0015595705262758395,0.4249599229168189,0.8412967147986622,1.9000675363984715e-05,0.7238248026418129,0.82135752066071,3.854578251598469e-05,0.8699782380418589,0.8033063903531646,3.139158796423701e-05,0.9488968332870986
0.084,1.0,0.0,0.0,0.9881278386656199,-0.005616806049873739,0.2903401044051624,0.8714128222213674,-0.0013496771542728363,0.48069678101672253,0.7658654558157625,2.121628003049294e-05,0.7530890734868746,0.7476030134874424,3.711718712749004e-05,0.883758153698193,0.7313168439440949,3.0175105683052216e-05,0.9543170666890026
0.08600000000000001,1.0,0.0,0.0,0.9241377535812695,-0.005135228608362171,0.35258162317089453,0.7906504846564482,-0.0011208565604823393,0.5396754846064494,0.6858828909224002,2.2717970990554857e-05,0.7829598746112703,0.6694505201421862,3.5025528811164085e-05,0.897823278088364,0.6550026606485334,2.8423327648260877e-05,0.9598482912164273
0.088,1.0,0.0,0.0,0.845623729298227,-0.004496386875812328,0.42406308181540453,0.7011477889916469,-0.0008847742698332034,0.6013949756233521,0.6013653096880214,2.3326951939305577e-05,0.8133100863122479,0.5869096240849339,3.2242601565700954e-05,0.9121135726101199,0.5743679640507277,2.611671521068607e-05,0.9654668554945625
0.09,1.0,0.0,0.0,0.7507193766799009,-0.003717962789430827,0.5047014216126782,0.6030860140536332,-0.0006541576431266753,0.6653048322064321,0.5123300964181284,2.2871788384738703e-05,0.8440238423205654,0.4999896531366475,2.8742101185621494e-05,0.9265743268671895,0.48941646873711264,2.32375506462752e-05,0.9711512460703896
0.092,1.0,0.0,0.0,0.6379049439487444,-0.0028395619920463747,0.5938174128082334,0.49681377745384403,-0.00044206351293830015,0.7308445874583848,0.41879513555938674,2.1190512291295545e-05,0.8749983645648302,0.40869957906897814,2.4499737760556426e-05,0.9411570421560851,0.40015141000057336,1.977001768296518e-05,0.9768824402761482
0.094,1.0,0.0,0.0,0.5062524251190842,-0.0019293202699352462,0.6900367587642315,0.38281227643209337,-0.0002613103509260631,0.7974860032936707,0.32077821227525727,1.8130534004923438e-05,0.906145684929416,0.31304792089277167,1.9492773127287805e-05,0.9558202618325121,0.3065754782690032,1.5699843811440175e-05,0.9826442381865255
0.096,1.0,0.0,0.0,0.35560760696026267,-0.0010861165857634825,0.7913350318385791,0.26164378367830043,-0.00012373929080244838,0.8647728122660714,0.2182964280000691,1.3559963303208353e-05,0.937394255719047,0.21304265375722836,1.3705081223089628e-05,0.9705303489427642,0.20869075976829507,1.1018195156616013e-05,0.9884235738985773
0.098,1.0,0.0,0.0,0.18654734282773872,-0.00046246140610747746,0.8953469808138323,0.13387881983002928,-4.475319446732472e-05,0.9323533471458452,0.1113656252567928,7.255888622273872e-06,0.9686904601742676,0.10869111716617492,7.0773496185249895e-06,0.9852622152150969,0.10649867878140658,5.683373143499889e-06,0.9942108077824453
0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
