x,y,u,v,p,T
17.875,0.02,0.13197251116279377,1.5726017296346377e-05,0.10957481156114224,0.9334733814712795
18.0,0.02,0.13183011149553658,1.553442643897357e-05,0.10753789961924885,0.9336443168616786
18.125,0.02,0.13168940670180931,1.534576870704004e-05,0.10550579899257222,0.9338135552377829
18.25,0.02,0.1315503674895052,1.515997374397461e-05,0.10347845828433008,0.9339811249194886
18.375,0.02,0.1314129652580397,1.4976973384008499e-05,0.10145582694514477,0.9341470535788912
18.5,0.02,0.13127717207742057,1.4796701570462683e-05,0.0994378552516923,0.9343113682598031
18.625,0.02,0.1311429606680595,1.461909427693383e-05,0.09742449428600526,0.9344740953965123
18.75,0.02,0.13101030438138342,1.4444089434116023e-05,0.09541569591551115,0.9346352608318381
18.875,0.02,0.13087917718106398,1.4271626856504494e-05,0.09341141277359799,0.9347948898344953
19.0,0.02,0.13074955362506446,1.4101648177918444e-05,0.0914115982409607,0.9349530071158141
19.125,0.02,0.1306214088481084,1.3934096781603903e-05,0.08941620642725584,0.9351096368458293
19.25,0.02,0.1304947185451182,1.376891774645786e-05,0.08742519215374803,0.9352648026687957
19.375,0.02,0.1303694589546844,1.3606057775097379e-05,0.08543851093580032,0.935418527718117
19.5,0.02,0.13024560684397823,1.3445465158037579e-05,0.08345611896696019,0.9355708346307665
19.625,0.02,0.13012313949281068,1.328708968728908e-05,0.08147797310182363,0.9357217455611557
19.75,0.02,0.13000203468040822,1.3130882655901986e-05,0.07950403084207838,0.9358712821945896
19.875,0.02,0.129882270669197,1.2976796727939446e-05,0.07753425031871314,0.9360194657601361
20.0,0.02,0.12976382619457208,1.2824786018987473e-05,0.07556859028144314,0.9361663170432608
20.125,0.02,0.1296466804463984,1.267480584871884e-05,0.07360701007783334,0.9363118563977058
20.25,0.02,0.1295308130647372,1.2526813017213328e-05,0.07164946964978128,0.9364561037575155
20.375,0.02,0.12941620411417887,1.2380765257743938e-05,0.06969592950358765,0.9365990786478114
20.5,0.02,0.1293028340930688,1.223662199593659e-05,0.0677463507227918,0.9367408001965813
20.625,0.02,0.12919068388857,1.2094343048034804e-05,0.06580069491435794,0.9368812871439484
20.75,0.02,0.1290797348183535,1.1953890580915467e-05,0.0638589242611827,0.9370205578545391
20.875,0.02,0.12896996853625142,1.1815225918964727e-05,0.06192100140742526,0.9371586303241175
21.0,0.02,0.12886136715392116,1.1678314500697194e-05,0.05998688960901786,0.9372955221944631
21.125,0.02,0.12875391302185116,1.1543117955713693e-05,0.058056552465844034,0.9374312507544664
21.25,0.02,0.12864758904980536,1.1409606541565214e-05,0.0561299543160357,0.9375658329622276
21.375,0.02,0.12854237817528857,1.1277739402226735e-05,0.054207059584513835,0.937699285433287
21.5,0.02,0.12843826417968845,1.1147495684183268e-05,0.05228783378522793,0.9378316244815942
21.625,0.02,0.12833523037486977,1.1018825268978813e-05,0.050372241910501624,0.9379628660765749
21.75,0.02,0.12823326165687804,1.0891726544717641e-05,0.04846025095064481,0.9380930259318959
21.875,0.02,0.1281323412382882,1.076612336289252e-05,0.04655182588688029,0.9382221193856793
