# Modelo: Navier-Stokes 2D Completo | Re: 2000.00 | Pr: 1.00
x,u_central,du_central_dx,du_dy_wall,T_central,dT_central_dx,dT_dy_wall,p_central,T_bulk,dT_bulk_dx
2.25,1.1335672921716948,0.03412871987873167,10.660426728045111,3.214552885074509e-07,1.0120562934011992e-06,-7.406074305355087,0.4509034827951235,0.08235097311418638,0.016040663473536387
2.375,1.1377684140472868,0.03313795574973266,10.49377543127311,4.687683243571712e-07,1.3954968677644479e-06,-7.24868487712198,0.4461496578911737,0.08433088753538179,0.01565486988540804
2.5,1.141851781109128,0.03223439667829009,10.33946092571713,6.703295054485629e-07,1.890932147703511e-06,-7.102649415902684,0.4415180977765412,0.08626469058553839,0.01529945107753966
2.625,1.1458270132168593,0.03140401669892601,10.19593529852992,9.415013612830489e-07,2.521502856704447e-06,-6.966626419361854,0.4369995385523913,0.0881557503047667,0.01497009354860973
2.75,1.1497027852838595,0.030637597272063388,10.062044468534458,1.3007052196246746e-06,3.3129974903582165e-06,-6.839497048760651,0.43258395734750366,0.09000721397269082,0.01466402875208811
2.875,1.1534864125348752,0.02992661175191902,9.936725600357406,1.769750733872603e-06,4.293803197536931e-06,-6.720307464327763,0.4282638787751581,0.09182175749278873,0.01437844222690332
3.0,1.1571844382218393,0.02926464595504541,9.819118057323935,2.3741560190089073e-06,5.494807655137009e-06,-6.6082454747014125,0.4240320982776095,0.09360182452941665,0.014111225328737598
3.125,1.1608025740236365,0.02864600936828321,9.708453119361725,3.1434526476568553e-06,6.949254569066535e-06,-6.502610539322146,0.4198826493888934,0.09534956382497313,0.013860411623372038
3.25,1.16434594056391,0.028066083640484685,9.604080429607434,4.111469661275541e-06,8.692555631289404e-06,-6.402796888604933,0.415810019533194,0.09706692743525966,0.01362440336868348
3.375,1.1678190949337577,0.027520818664548585,9.505423973665955,5.316591555479206e-06,1.0762063667991882e-05,-6.308276281946612,0.41180940814980505,0.098755664667144,0.01340176178790159
3.5,1.1712261452300472,0.027006785921971144,9.411984231052871,6.8019855782735114e-06,1.3196811944513106e-05,-6.218586341605714,0.40787643373919263,0.10041736788223506,0.01319126627188033
3.625,1.1745707914142505,0.02652097501892481,9.323318297085288,8.615794541607483e-06,1.6037225647347174e-05,-6.133319867031473,0.4040071822849199,0.10205348123511408,0.012991829924890064
3.75,1.1778563889847784,0.0260607745483874,9.239036120386018,1.0811291990110305e-05,1.9324811602045633e-05,-6.052116821584424,0.4001980833868703,0.10366532536345757,0.012802508025655135
3.875,1.1810859850513473,0.025623877929667138,9.158790190341229,1.3446997442118891e-05,2.3101832665466275e-05,-5.974657340454942,0.3964459013510039,0.10525410824152787,0.012622459963562815
4.0,1.1842623584671952,0.025208253143224724,9.082271158943607,1.6586750156476874e-05,2.741097300620965e-05,-5.900656175315394,0.39274767385405107,0.10682094035434828,0.012450944099323125
4.125,1.1873880483371535,0.024812092490794413,9.009201771394116,2.0299740693671304e-05,3.229500037479171e-05,-5.829857934905958,0.3891006911051837,0.10836684426635865,0.012287298145705505
4.25,1.1904653815898938,0.024433786180553696,8.939333172678818,2.46605002501748e-05,3.779643100722359e-05,-5.762033174137765,0.3855024602972709,0.10989276489077465,0.01213093173149249
4.375,1.193496494882292,0.024071892095975933,8.872440978436254,2.9748848445477202e-05,4.39572023749465e-05,-5.696975055971342,0.38195068543494604,0.11139957719923177,0.011981314898565243
4.5,1.1964833546138878,0.02372511544370859,8.808322414579495,3.5649800843911426e-05,5.081835838315067e-05,-5.634496550122753,0.37844324404134977,0.11288809361541596,0.011837971441636841
4.625,1.199427773743219,0.023392288919326987,8.746793605459283,4.245343804126487e-05,5.841975102164915e-05,-5.574428034894691,0.3749781704167071,0.11435907005964098,0.01170047144858738
4.75,1.2023314268437195,0.023072357553163947,8.687687412233718,5.0254738599323714e-05,6.679976180132204e-05,-5.516615255348572,0.37155363910168326,0.11581321147756281,0.011568425983082498
4.875,1.20519586313151,0.02276436492861933,8.630851481640201,5.915337849159538e-05,7.599504566485759e-05,-5.460917565068985,0.3681679515800513,0.1172511765554116,0.011441481908757434
5.0,1.2080225180758744,0.022467441942783495,8.576146616098375,6.925350001553811e-05,8.60402994105777e-05,-5.407206412611154,0.36481952395509576,0.11867358195475217,0.011319317798239137
5.125,1.210812723617206,0.022180796859744056,8.523445329870643,8.06634533442398e-05,9.696805606360597e-05,-5.355364029168114,0.36150687648857327,0.12008100600497139,0.011201640191157824
5.25,1.2135677172908104,0.021903706912863363,8.472630611992678,9.34955140314396e-05,0.00010880850605804335,-5.305282288548596,0.35822862413752815,0.12147399200254162,0.011088180481973242
5.375,1.2162886503454218,0.021635510934737034,8.423594835960085,0.00010786557985875064,0.00012158934558152305,-5.256861711709987,0.3549834682986591,0.1228530511254647,0.010978692149308078
5.5,1.2189765950244946,0.02137560301167518,8.37623881144465,0.00012389285042682037,0.0001353356519744236,-5.21001059514159,0.3517701893936058,0.12421866503986864,0.010872948393088333
5.625,1.2216325510983406,0.021123426915556465,8.33047094768612,0.00014169949285235654,0.00015006978567967243,-5.16464424456754,0.348587640301833,0.12557128822373678,0.010770740054359407
5.75,1.2242574517533837,0.020878471250440178,8.286206518604207,0.00016141029684673848,0.00016581131790121357,-5.120684299278072,0.3454347404622686,0.1269113500534585,0.010671873818349664
5.875,1.2268521689109506,0.020640265179462602,8.243367012185393,0.00018315232232765994,0.00018257698285133964,-5.078058134340363,0.3423104705990709,0.1282392566783242,0.010576170638270876
6.0,1.2294175180482494,0.020408374667175266,8.201879554739685,0.00020705454255957339,0.0002003806532443615,-5.036698330237549,0.33921386797043457,0.1295553927130262,0.01048346436326597
6.125,1.2319542625777444,0.020182399154790254,8.161676398932583,0.0002332474856387503,0.00021923333752397166,-4.996542200969517,0.33614402209050037,0.1308601227691407,0.010393600534220226
6.25,1.234463117836947,0.019961968614659042,8.122694467996569,0.0002618628769405663,0.0002391431971888883,-4.95753137311572,0.3331000708598761,0.13215379284658127,0.010306435328925168
6.375,1.2369447547314092,0.019746740928916928,8.084874948563352,0.0002930332849359724,0.00026011558250165715,-4.919611409436253,0.33008119706171324,0.13343673160137198,0.010221834632899496
6.5,1.2393998030691762,0.01953639955088793,8.048162926284697,0.0003268917725659806,0.0002821530848235816,-4.882731471562107,0.3270866251786905,0.13470925150480614,0.010139673219804357
6.625,1.2418288546191312,0.01933065141059398,8.012507058862681,0.0003635715561418678,0.00030525560380984234,-4.846844017090657,0.32411561849653603,0.13597164990632307,0.010059834024881642
6.75,1.2442324659218247,0.019129225033271524,7.977859282080107,0.0004032056735184412,0.0003294204277179771,-4.811904527067351,0.32116747646162797,0.13722421001102655,0.009982207498673623
6.875,1.246611160877449,0.01893186884324205,7.944174544895153,0.00044592666307136206,0.00035464232512533275,-4.777871260375899,0.3182415322659088,0.13846720178099148,0.009906691029121562
7.0,1.2489654331326352,0.018738349630071482,7.911410570270973,0.0004918662547997744,0.0003809136464123014,-4.744705032022356,0.3153371506348655,0.13970088276830694,0.009833188422421868
7.125,1.251295748284967,0.01854845115693493,7.879527638805434,0.0005411550746744374,0.0004082244334439357,-4.7123690126836255,0.31245372579785563,0.14092549888659694,0.009761609434100649
7.25,1.253602545921869,0.018361972894297196,7.8484883926344144,0.0005939223631607583,0.00043656253596896467,-4.680828547219273,0.3095906796222901,0.1421412851268321,0.00969186934327082
7.375,1.2558862415085412,0.0181787288642159,7.818257657388762,0.0006502957086666786,0.0004659137333487273,-4.650050990123034,0.3067474598956364,0.14334846622241465,0.009623888564049166
7.5,1.258147228137923,0.017998546582757236,7.788802280272707,0.0007104007964979401,0.0004962618603260634,-4.620005556128631,0.3039235387409603,0.1445472572678444,0.009557592289151318
7.625,1.2603858781542305,0.0178212660898156,7.76009098256402,0.0007743611737481944,0.0005275889356431479,-4.590663184388821,0.3011184111534767,0.14573786429470248,0.0094929101614869
7.75,1.2626025446603768,0.017646739056947247,7.732094225045173,0.0008422980304087271,0.0005598752924154617,-4.561996414823244,0.29833159364695605,0.14692048480821612,0.00942977597032979
7.875,1.2647975629184673,0.017474827965157758,7.704784085049692,0.0009143299968520598,0.0005930997092648952,-4.533979275385275,0.2955626230001101,0.14809530828728493,0.009368127369247747
8.0,1.2669712516516662,0.017305405345618752,7.678134143962607,0.0009905729577249509,0.0006272395413073209,-4.506587179132576,0.29281105509413957,0.14926251665052806,0.009307905613467171
8.125,1.269123914254872,0.017138353077116086,7.652119384146105,0.00107113988217889,0.000662270850178075,-4.479796830106303,0.29007646383357516,0.15042228469065172,0.00924905531480713
8.25,1.2712558399209453,0.016973561734828557,7.626716094377427,0.0011561406702694696,0.0006981685323621672,-4.453586137129145,0.28735844014335926,0.15157478047922984,0.009191524212661784
8.375,1.2733673046885792,0.01681092998565248,7.6019017829865225,0.001245682015269432,0.0007349064451748835,-4.427934134727495,0.2846565910358157,0.15272016574381717,0.009135262959766521
8.5,1.2754585724173584,0.01665036402587461,7.577655097969184,0.0013398672815631905,0.0007724575298125617,-4.402820910467836,0.2819705387418011,0.15385859621917147,0.009080224921740543
8.625,1.2775298956950478,0.016491777057423995,7.5539557534284345,0.0014387963977225723,0.0008107939309630555,-4.3782275380726485,0.279299919900856,0.1549902219742523,0.00902636598955342
8.75,1.2795815166817144,0.01633508879944756,7.5307844617644015,0.0015425657643039544,0.0008498871125313086,-4.3541360157517195,0.2766443848056721,0.15611518771655983,0.008973644404193015
8.875,1.2816136678949097,0.01618022503229266,7.5081228710929135,0.0016512681758553995,0.000889707969097416,-4.330529209243883,0.2740035966966109,0.15723363307530056,0.008922020592914581
9.0,1.2836265729397875,0.01602711717132621,7.485953507425373,0.0017649927565783084,0.0009302269327829968,-4.3073907991219125,0.2713772311023817,0.15834569286478847,0.008871457016513706
9.125,1.2856204471877413,0.015875701868275804,7.464259721189349,0.0018838249090511487,0.0009714140752571281,-4.2847052319616825,0.26876497522333576,0.15945149732942898,0.008821918027096198
9.25,1.2875954984068565,0.01572592063810152,7.443025637710554,0.0020078462753925904,0.0010132392046651693,-4.262457675022269,0.2661665273541338,0.16055117237156252,0.008773369735866066
9.375,1.2895519273472666,0.01557771950963005,7.422236111313916,0.002137134710217441,0.0010556719573129748,-4.2406339741227645,0.2635815963427964,0.1616448397633955,0.008725779890448537
9.5,1.291489928284264,0.015431048698294703,7.4018766827342635,0.002271764264720834,0.0010986818839854012,-4.219220614437735,0.26100990108340877,0.16273261734417466,0.008679117761270727
9.625,1.2934096895218403,0.015285862299515784,7.381933539556597,0.0024118051812137913,0.0011422385308213906,-4.19820468396358,0.258451170039991,0.16381461920371318,0.008633354036533536
9.75,1.295311393859143,0.015142118001432614,7.362393479432394,0.0025573238974261818,0.0011863115147085507,-4.177573839436693,0.2559051407992019,0.16489095585330804,0.008588460725292957
9.875,1.2971952190221985,0.014999776815792565,7.343243875842174,0.002708383059890929,0.0012308705931982113,-4.157316274507755,0.2533715596497754,0.16596173438503642,0.008544411068190039
10.0,1.299061338063091,0.01485880282586205,7.3244726461957494,0.0028650415457257346,0.0012758857289774106,-4.137420689997528,0.2508501811867347,0.16702705862035555,0.008501179455344676
10.125,1.300909919728664,0.014719162950250109,7.306068222081119,0.0030273544921352816,0.0013213271489669505,-4.117876266078296,0.24834076793860047,0.1680870292488726,0.008458741350956478
10.25,1.3027411288006536,0.01458082672178218,7.28801952149002,0.0031953733329674722,0.0013671653981452547,-4.098672636240175,0.2458430900159359,0.16914174395809467,0.008417073224154525
10.375,1.3045551264091095,0.014443766080471931,7.270315922864223,0.0033691458416715953,0.0014133713882258717,-4.079799862915662,0.24335692477973642,0.17019129755491122,0.008376152485659927
10.5,1.3063520703207716,0.014307955179709175,7.252947240820498,0.00354871618002394,0.001459916441342338,-4.061248414646884,0.24088205652826047,0.17123578207950965,0.008335957429827734
10.625,1.3081321152040368,0.014173370204908053,7.2359037034251905,0.00373412495200718,0.0015067723289177524,-4.043009144690451,0.23841827620102587,0.17227528691236815,0.008296467181667877
10.75,1.3098954128719986,0.014039989203861403,7.219175930900989,0.003925409262253378,0.0015539113059176747,-4.025073270963109,0.23596538109880946,0.17330989887492662,0.008257661648471637
10.875,1.3116421125050022,0.013907791928153834,7.202754915658684,0.0041226027784865985,0.0016013061407042332,-4.007432357239071,0.23352317461858754,0.17433970232448606,0.008219521475661407
11.0,1.313372360854037,0.013776759684924755,7.186632003556316,0.0043257357974294365,0.0016489301407256358,-3.9900782955157252,0.23109146600240046,0.17536477924384197,0.008182028006542108
11.125,1.3150863024262334,0.013646875198489283,7.17079887629683,0.0045348353136680074,0.0016967571742898153,-3.9730032894712775,0.2286700700992579,0.1763852093261216,0.008145163245633857
11.25,1.3167840796536594,0.013518122481265493,7.155247534882553,0.00474992509100189,0.0017447616886819457,-3.956199838940971,0.22625880713924815,0.17740107005525044,0.008108909825290445
11.375,1.3184658330465497,0.013390486713514171,7.13997028405233,0.004971025735838494,0.0017929187248943435,-3.9396607253452562,0.2238575025190823,0.1784124367824442,0.008073250975322743
11.5,1.320131701332038,0.01326395413145498,7.1249597176328106,0.005198154772225476,0.0018412039292430432,-3.9233789980054,0.22146598659836303,0.17941938279908112,0.00803817049537947
11.625,1.3217818215794135,0.013138511923377116,7.110208704741601,0.005431326718149255,0.00188959356214791,-3.9073479612870776,0.21908409450593175,0.18042197940628907,0.00800365272984016
11.75,1.3234163293128822,0.013014148133382086,7.0957103767844805,0.005670553162762454,0.0019380645043529134,-3.891561162515583,0.2167116659556945,0.18142029598154116,0.007969682544987644
11.875,1.325035358612759,0.012890851572359807,7.081458115194043,0.005915842844237483,0.00198659426085962,-3.876012380609689,0.214348545071347,0.18241440004253598,0.00793624530825765
12.0,1.3266390422059722,0.012768611735928026,7.067445539860641,0.006167201727977359,0.002035160962841162,-3.860695615384502,0.2119945802195075,0.18340435730860558,0.007903326869357463
12.125,1.328227511546741,0.012647418729025972,7.05366649821082,0.0064246330849477735,0.0020837433677945577,-3.845605077476577,0.2096496238507523,0.18439023175987534,0.007870913543061575
12.25,1.3298008968882287,0.012527263196789207,7.040115054891249,0.006688137569925998,0.0021323208581780495,-3.830735178847966,0.2073135323481162,0.18537208569437097,0.007838992093506358
12.375,1.3313593273459383,0.012408136261470304,7.026785482019697,0.006957713299492286,0.0021808734387661864,-3.8160805238287354,0.20498616588263444,0.18634997978325193,0.007807549719810569
12.5,1.3329029309535962,0.012290029465136243,7.013672249967059,0.007233355929617545,0.0022293817329399265,-3.8016359006596168,0.20266738827552097,0.1873239731243236,0.007776574042852813
12.625,1.3344318347122224,0.012172934717747275,7.000770018636897,0.0075150587327272676,0.0022778269781113802,-3.7873962735001765,0.2003570668666308,0.18829412329396514,0.007746053093057315
12.75,1.335946164633033,0.01205684425040321,6.988073629211715,0.00780281267414539,0.002326191020464212,-3.773356774870029,0.1980550723888474,0.18926048639758794,0.007715975299029232
12.875,1.3374460457748232,0.011941750573464027,6.975578096336829,0.00809660648784332,0.0023744563091714355,-3.7595126984930336,0.19576127884807476,0.19022311711872245,0.007686329476912612
13.0,1.338931602276399,0.011827646439180661,6.963278600714687,0.008396426751438249,0.0024226058902312095,-3.7458594925167175,0.19347556340852112,0.1911820687668161,0.007657104820321781
13.125,1.3404029573846183,0.011714524808589921,6.951170482084742,0.008702257960401123,0.0024706234000416855,-3.732392753082142,0.19119780628298136,0.1921373933238029,0.0076282908907358005
13.25,1.3418602334785465,0.011602378822367143,6.939249232564958,0.00901408260144867,0.0025184930588144083,-3.719108218220207,0.18892789062786497,0.19308914148950004,0.007599877608233774
13.375,1.3433035520902101,0.011491201775323034,6.927510490333175,0.009331881225104725,0.002566199663905741,-3.7060017620538677,0.18666570244269998,0.19403736272586133,0.00757185524246462
13.5,1.3447330339223773,0.011380987094295136,6.9159500336276185,0.009655632517425105,0.0026137285831263624,-3.6930693892861743,0.1844111304738603,0.1949821053001162,0.007544214403758631
13.625,1.346148798863784,0.011271728319069751,6.90456377504744,0.009985313370886316,0.0026610657480689442,-3.680307229956364,0.1821640661223091,0.195923416326801,0.007516946034287986
13.75,1.3475509660021447,0.011163419086092752,6.893347756135075,0.010320898954442341,0.002708197647477373,-3.667711534448087,0.179924403355149,0.1968613418086882,0.007490041399203395
13.875,1.348939653635307,0.011056053114726794,6.882298142223968,0.010662362782755659,0.0027551113206632574,-3.655278668734213,0.1776920386207504,0.19779592667660184,0.007463492077681599
14.0,1.3503149792808264,0.010949624195708552,6.87141121753567,0.011009676784608156,0.002801794350960597,-3.6430051098447045,0.17546687076729492,0.1987272148281086,0.007437289953834081
14.125,1.3516770596842342,0.010844126181593694,6.86068338051185,0.011362811370495808,0.0028482348591965315,-3.6308874415448944,0.17324880096456258,0.19965524916506036,0.007411427207422272
14.25,1.3530260108262249,0.010739552978935585,6.850111139367443,0.011721735499407289,0.00289442149714373,-3.618922350212744,0.17103773262878036,0.20058007162996416,0.007385896304363704
14.375,1.3543619479289681,0.010635898541960565,6.839691107852436,0.01208641674478174,0.0029403434409108406,-3.6071066209033606,0.16883357135038765,0.2015017232411513,0.007360689987004343
14.5,1.355684985461715,0.010533156867483129,6.829420001209909,0.012456821359634999,0.0029859903842198304,-3.5954371335920774,0.16663622482458643,0.20242024412671525,0.007335801264150121
14.625,1.356995237145839,0.010431321990905573,6.819294632320072,0.012832914340836698,0.0030313525315136536,-3.583910859585676,0.1644456027845198,0.20333567355718882,0.007311223400865541
14.75,1.3582928159594414,0.010330387983068512,6.809311908019053,0.013214659492513412,0.0030764205908342945,-3.572524858093634,0.16226161693698396,0.20424804997693163,0.007286949908053564
14.875,1.359577834141606,0.010230348947752432,6.799468825583723,0.013602019488545272,0.003121185766410524,-3.561276272950847,0.16008418090054835,0.2051574110342022,0.0072629745318421035
15.0,1.3608504031963795,0.010131199019753012,6.789762469372948,0.013994955934116043,0.003165639750895434,-3.550162329484735,0.15791321014595644,0.20606379360989216,0.007239291242814749
15.125,1.3621106338965443,0.010032932363293057,6.780190007617316,0.01439342942626913,0.003209774717197085,-3.5391803315190096,0.15574862193874434,0.2069672338449059,0.007215894225125918
15.25,1.3633586362872028,0.009935543170688454,6.770748689349612,0.014797399613415314,0.003253583309850032,-3.5283276585073295,0.15359033528395502,0.20786776716617364,0.007192777865552391
15.375,1.3645945196892164,0.009839025661167788,6.761435841468404,0.015206825253731638,0.0032970586358823037,-3.517601762791067,0.1514382708728823,0.208765428311294,0.007169936742534189
15.5,1.3658183927024947,0.009743374079704381,6.75224886592851,0.01562166427238589,0.003340194255140365,-3.507000166974328,0.1492923510317519,0.2096602513518072,0.0071473656152688525
15.625,1.3670303632091425,0.009648582695851005,6.743185237051671,0.01604187381751673,0.0033829841700432142,-3.4965204614109013,0.14715249967226207,0.2105522697151112,0.0071250594129118605
15.75,1.3682305383764575,0.009554645802486661,6.734242498951678,0.016467410314896694,0.003425422814747184,-3.4861603017979914,0.14501864224392702,0.21144151620503515,0.007103013223957344
15.875,1.3694190246597642,0.00946155771441859,6.725418263068458,0.016898229521203526,0.0034675050437137506,-3.4759174068708707,0.1428907056881374,0.21232802302110054,0.007081222285852173
16.0,1.3705959278050621,0.009369312766833282,6.71671020580567,0.01733428657582513,0.0035092261196838226,-3.4657895561946317,0.1407686183938911,0.2132118217764982,0.007059681974911469
16.125,1.3717613528514725,0.009277905313585855,6.708116066267321,0.01777553605112448,0.003550581701073266,-3.455774588047361,0.1386523101551208,0.2140929435148284,0.007038387796599821
16.25,1.3729154041334586,0.009187329725297566,6.699633644088452,0.018221932001093448,0.0035915678288153535,-3.445870397391354,0.13654171212956284,0.21497141872564815,0.007017335376205525
16.375,1.3740581852827969,0.00909758038730768,6.691260797355733,0.01867342800832832,0.0036321809126878546,-3.436074933927713,0.13443675679912281,0.2158472773588798,0.006996520449998878
16.5,1.3751897992302855,0.009008651697458347,6.682995440613834,0.01912997722926541,0.0036724177171723604,-3.426386200230763,0.1323373779316646,0.21672054883814787,0.00697593885689618
16.625,1.3763103482071615,0.008920538063756922,6.6748355429535176,0.01959153243762141,0.003712275346902591,-3.416802249958456,0.1302435105441854,0.21759126207310384,0.006955586530659419
16.75,1.3774199337462247,0.008833233901956561,6.666779126177959,0.02005804606599106,0.003751751231768616,-3.407321186135631,0.12815509086731958,0.21845944547081272,0.006935459492691143
16.875,1.3785186566826506,0.00874673363306222,6.658824263043655,0.020529470245563564,0.0037908431117512353,-3.3979411595064235,0.12607205631112295,0.21932512694627662,0.006915553845426747
17.0,1.3796066171544903,0.008661031680825104,6.650969075572561,0.021005756843928868,0.00382954902156743,-3.3886603669533333,0.1239943454320968,0.2201883339321694,0.006895865766351594
17.125,1.3806839146028569,0.00857612246923356,6.643211733432218,0.02148685750095542,0.0038678672752130716,-3.3794770499794566,0.1219218979013885,0.22104909338786452,0.006876391502658619
17.25,1.3817506477717987,0.008492000420081247,6.635550452380961,0.021972723662732136,0.003905796450493451,-3.3703894932515186,0.119854654474133,0.22190743180783407,0.006857127366538096
17.375,1.3828069147078772,0.00840865995062856,6.6279834927750345,0.022463306613578784,0.003943335373634935,-3.361396023201302,0.11779255695989911,0.22276337522949904,0.0068380697311075656
17.5,1.3838528127594558,0.008326095471393735,6.620509158135052,0.02295855750614087,0.003980483104071342,-3.35249500668216,0.11573554819417554,0.22361694924061096,0.006819215026961145
17.625,1.3848884385757256,0.008244301384132235,6.613125793768922,0.02345842738959662,0.0040172389194994,-3.343684849679207,0.11368357201086779,0.22446817898623933,0.0068005597393305806
17.75,1.3859138881054889,0.00816327207998313,6.605831785448831,0.02396286723601572,0.004053602301294909,-3.334963996070328,0.11163657321576284,0.2253170891754436,0.006782100405830382
17.875,1.3869292565957214,0.008083001937883694,6.598625558139688,0.024471827964920347,0.004089572920377885,-3.3263309264360275,0.10959449756091956,0.22616370408769693,0.006763833614757742
18.0,1.3879346385899598,0.008003485323241577,6.591505574776829,0.02498526046611019,0.004125150623611476,-3.3177841569160704,0.10755729171994369,0.22700804757913304,0.006745756003910142
18.125,1.3889301279265318,0.007924716586876102,6.584470335090465,0.025503115620823216,0.004160335420811637,-3.3093222381108567,0.10552490326410788,0.22785014308867446,0.006727864259889693
18.25,1.3899158177366788,0.007846690064253536,6.577518374475259,0.0260253443213131,0.004195127472438484,-3.30094375402557,0.1034972806392894,0.22869001364410546,0.006710155117850336
18.375,1.3908918004425952,0.007769400075048338,6.570648262901985,0.026551897488932837,0.004229527078031703,-3.292647321055442,0.10147437314366511,0.22952768186813705,0.006692625361635174
18.5,1.391858167755441,0.007692840923005484,6.5638586038710285,0.027082726090821026,0.00426353466544345,-3.284431587009845,0.0994561309061728,0.23036316998451425,0.006675271824255313
18.625,1.3928150106733466,0.0076170068961260995,6.557148033402975,0.0276177811552937,0.004297150780911377,-3.2762952301743864,0.09744250486564712,0.23119649982420087,0.006658091388685006
18.75,1.3937624194794724,0.007541892267162176,6.550515219069171,0.02815701378604887,0.00433037608000493,-3.2682369584080937,0.0954334467506691,0.2320276928316855,0.006641080988877279
18.875,1.394700483740137,0.007467491294447015,6.543958859053199,0.02870037517529493,0.004363211319466473,-3.260255508275234,0.09342890906000392,0.2328567700714202,0.006624237611012718
19.0,1.3956292923030842,0.0073937982229459465,6.537477681253223,0.029247816615915488,0.004395657349957699,-3.252349644209296,0.09142884504374851,0.23368375223443869,0.006607558294828175
19.125,1.3965489332958736,0.007320807285722708,6.5310704424054205,0.029799289512784356,0.004427715109710795,-3.2445181577085367,0.0894332086849132,0.23450865964512724,0.006591040135150772
19.25,1.3974594941245149,0.007248512705455568,6.52473592725591,0.030354745393343187,0.004459385619072831,-3.2367598665602126,0.08744195468182184,0.23533151226822638,0.006574680283314094
19.375,1.3983610614722375,0.007176908696522766,6.51847294773422,0.030914135917552564,0.004490669975920875,-3.229073614094152,0.08545503843063612,0.23615232971595576,0.006558475948825082
19.5,1.3992537212986456,0.007105989466801965,6.5122803421989115,0.031477412887323405,0.004521569351914945,-3.2214582684616744,0.08347241600905987,0.23697113125543265,0.006542424400604485
19.625,1.400137558838938,0.007035749220422716,6.506156974640533,0.0320445282555313,0.004552084989547095,-3.2139127219422137,0.08149404415949775,0.23778793581610688,0.006526522968756776
19.75,1.4010126586037512,0.006966182159453993,6.500101734020411,0.03261543413471018,0.004582218199935123,-3.2064358902705203,0.07951988027432222,0.23860276199762184,0.00651076904525294
19.875,1.4018791043788015,0.00689728248772159,6.49411353345985,0.03319008280551508,0.00461197036130212,-3.1990267119931968,0.0775498823790292,0.23941562807742012,0.006495160086002039
