y,u_x0.00,v_x0.00,T_x0.00,u_x0.40,v_x0.40,T_x0.40,u_x1.00,v_x1.00,T_x1.00,u_x5.00,v_x5.00,T_x5.00,u_x10.00,v_x10.00,T_x10.00,u_x16.00,v_x16.00,T_x16.00
0.03625,1.0,0.0,0.0,1.195319043925654,0.0037937604322365636,0.00031651327007683626,1.253678233113511,0.0016205750820694434,0.001422302315621296,1.2073324411624162,-0.00010757821573247588,0.0301216763609226,1.0694923487481893,-0.00012494883889347668,0.09484575407960949,0.9341895495939222,-9.767289006908256e-05,0.18404382014118129
0.0375,1.0,0.0,0.0,1.1973237983835872,0.0034759624668023233,0.00020650105639251942,1.2613026213576501,0.0015110168199552775,0.0009830508767866154,1.2252133516364043,-9.841544544576048e-05,0.02445425656889159,1.0853885703720376,-0.0001153737538902271,0.08389841664277332,0.9478468911639716,-9.016239488118172e-05,0.17125101247713548
0.03875,1.0,0.0,0.0,1.1989511830470743,0.00314933619547755,0.00013279584675142132,1.267835839684442,0.0013904941423365934,0.0006716379487141127,1.2414047544365674,-8.904325999108611e-05,0.019758343400011275,1.099791666773806,-0.00010529279474333083,0.07421822632064325,0.9602151996346779,-8.226341004639247e-05,0.1597031146075158
0.04,1.0,0.0,0.0,1.2002642247357196,0.0028153177798311076,8.411518045235026e-05,1.273387974518442,0.001260167283830375,0.00045346509207194264,1.2559023020061735,-7.949841063863272e-05,0.015904511982048647,1.112695551785352,-9.475464968385264e-05,0.06574713979365082,0.9712910711717222,-7.40134920978406e-05,0.1493953593687736
0.04125,1.0,0.0,0.0,1.2013155276663008,0.002475162509854336,5.2444047276627086e-05,1.278057468054536,0.0011211935059186387,0.0003025096076804988,1.2687022688912546,-6.981318446670343e-05,0.012776139213012159,1.1240947102470742,-8.38086032907144e-05,0.05842843643695925,0.9810714174096933,-6.545059652782564e-05,0.1403218373596403
0.0425,1.0,0.0,0.0,1.2021485811614634,0.0021299678007372343,3.216725466635849e-05,1.2819309635336433,0.0009747178465672457,0.00019944730657298372,1.2798015030404872,-6.001562412332559e-05,0.010270253265946138,1.1339842176409287,-7.250447130076303e-05,0.05220820247165357,0.9895534772841621,-5.6613037900652555e-05,0.1324759941745724
0.043750000000000004,1.0,0.0,0.0,1.2027988886256322,0.0017806955642850411,1.9409836793278085e-05,1.2850832655957003,0.0008218672400794112,0.00013012887668491775,1.2891973778703436,-5.0129833621311365e-05,0.008297966638936975,1.1423597576145503,-6.089253523559575e-05,0.047036713102132845,0.9967348276393936,-4.753944861122627e-05,0.12585110532395613
0.045,1.0,0.0,0.0,1.2032949243557955,0.0014281937766837823,1.1542728622559239e-05,1.2875773786486402,0.0006637476173561317,8.436351626343363e-05,1.2968877467274451,-4.017636515669264e-05,0.006784591905631318,1.149217637346544,-4.902347692542099e-05,0.0428696851171312,1.0026133925659635,-3.826873650446187e-05,0.12044071658120385
0.04625,1.0,0.0,0.0,1.203658925186952,0.0010732171827576387,6.818667989961018e-06,1.2894645905725497,0.0005014435697811819,5.496746974863869e-05,1.3028709012951056,-3.017268011097209e-05,0.005669540446380147,1.1545548007105333,-3.6948312989749426e-05,0.0396693765520786,1.0071874514276264,-2.8840041400333663e-05,0.1162390383076191
0.0475,1.0,0.0,0.0,1.2039075236895362,0.000716447168795134,4.1102289262880235e-06,1.2907845738624695,0.0003360201472947829,3.704026220757647e-05,1.3071455353563748,-2.0133675278958038e-05,0.004906098723233673,1.1583688392025293,-2.4718329322639945e-05,0.03740551411514033,1.0104556455421565,-1.9292690758709148e-05,0.11324128342605409
